PrimaryKey,NameKey,DescKey,Icon,IconSymbol,Grade,Type,Level,AnimationType,Prefab,CorrectFOV,Range,MoveSpeed,AimTime,Accuracy,AttackType,DamageType,HitEffectGroup,ProjectileCount,AttackPowerStandard,ForceMin,ForceMax,WarheadSpeed,AttackDelay,ReloadTime,MagazineSize,EquipEffectGroup,EquipEffectSelectionCount,UpgradeMaterialKey,ReinforceMaterialKey,LimitbreakMaterialKey00,LimitbreakMaterialKey01,LimitbreakMaterialKey02,LimitbreakMaterialKey03,LimitbreakMaterialKey04,LimitbreakMaterialKey05,LimitbreakMaterialKey06,RecycleMaterialKey00,RecycleMaterialKey01,RecycleMaterialKey02,RecycleMaterialKey03,RecycleMaterialKey04,RecycleMaterialCount00,RecycleMaterialCount01,RecycleMaterialCount02,RecycleMaterialCount03,RecycleMaterialCount04
539443201,1879048613,1895825758,ICON_WEAPON_GRENADE_04_G02,ICON_WEAPON_COMMON,2,7,1,8,ITEM_WEAPON_GRENADE_04_G02,3,18000,0,0,150,1,2,2101505,1,992,15,20,5,0,16000,1,5924,2,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,100,6,1,0,0
540491777,1879048613,1895825758,ICON_WEAPON_GRENADE_04_G03,ICON_WEAPON_COMMON,3,7,1,8,ITEM_WEAPON_GRENADE_04_G03,3,18000,0,0,150,1,2,2101505,1,1322,15,20,5,0,16000,1,5940,3,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,500,10,1,0,0
541540353,1879048613,1895825758,ICON_WEAPON_GRENADE_04_G04,ICON_WEAPON_COMMON,4,7,1,8,ITEM_WEAPON_GRENADE_04_G04,3,18000,0,0,150,1,2,2101505,1,1818,15,20,5,0,16000,1,5956,4,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,1000,15,1,0,0
538398721,1879048614,1895825759,ICON_WEAPON_GRENADE_05_G01,ICON_WEAPON_COMMON,1,7,1,8,ITEM_WEAPON_GRENADE_05_G01,3,16000,0,0,150,1,2,2101505,1,701,15,20,5,0,13500,1,5909,1,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,25,3,1,0,0
539447297,1879048614,1895825759,ICON_WEAPON_GRENADE_05_G02,ICON_WEAPON_COMMON,2,7,1,8,ITEM_WEAPON_GRENADE_05_G02,3,16000,0,0,150,1,2,2101505,1,842,15,20,5,0,13500,1,5925,2,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,100,6,1,0,0
540495873,1879048614,1895825759,ICON_WEAPON_GRENADE_05_G03,ICON_WEAPON_COMMON,3,7,1,8,ITEM_WEAPON_GRENADE_05_G03,3,16000,0,0,150,1,2,2101505,1,1122,15,20,5,0,13500,1,5941,3,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,500,10,1,0,0
541544449,1879048614,1895825759,ICON_WEAPON_GRENADE_05_G04,ICON_WEAPON_COMMON,4,7,1,8,ITEM_WEAPON_GRENADE_05_G04,3,16000,0,0,150,1,2,2101505,1,1543,15,20,5,0,13500,1,5957,4,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,1000,15,1,0,0
538402817,1879048615,1895825760,ICON_WEAPON_GRENADE_06_G01,ICON_WEAPON_COMMON,1,7,1,8,ITEM_WEAPON_GRENADE_06_G01,1,14500,0,0,150,1,2,2101633,1,82,2,3,5,1000,15000,2,5910,1,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,25,3,1,0,0
539451393,1879048615,1895825760,ICON_WEAPON_GRENADE_06_G02,ICON_WEAPON_COMMON,2,7,1,8,ITEM_WEAPON_GRENADE_06_G02,1,14500,0,0,150,1,2,2101633,1,99,2,3,5,1000,15000,2,5926,2,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,100,6,1,0,0
540499969,1879048615,1895825760,ICON_WEAPON_GRENADE_06_G03,ICON_WEAPON_COMMON,3,7,1,8,ITEM_WEAPON_GRENADE_06_G03,1,14500,0,0,150,1,2,2101633,1,132,2,3,5,1000,15000,2,5942,3,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,500,10,1,0,0
541548545,1879048615,1895825760,ICON_WEAPON_GRENADE_06_G04,ICON_WEAPON_COMMON,4,7,1,8,ITEM_WEAPON_GRENADE_06_G04,1,14500,0,0,150,1,2,2101633,1,181,2,3,5,1000,15000,2,5958,4,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,1000,15,1,0,0
542601217,1879048237,1895825453,ICON_WEAPON_GRENADE_07_G05,ICON_WEAPON_COMMON,5,7,1,8,ITEM_WEAPON_GRENADE_07_G05,3,16000,0,0,150,1,2,2101505,1,1355,15,20,5,0,8500,1,5975,5,572354561,572284929,572157953,572157954,572157955,572157956,0,0,0,572272641,572354561,572198913,0,0,5000,25,1,0,0
538251265,1879048238,1895825454,ICON_WEAPON_SR_01_G01,ICON_WEAPON_COMMON,1,5,1,7,ITEM_WEAPON_SR_01_G01,5,22000,-2,1000,250,0,1,0,1,580,10,15,70,950,14500,3,5393,1,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,25,3,1,0,0
539299841,1879048238,1895825454,ICON_WEAPON_SR_01_G02,ICON_WEAPON_COMMON,2,5,1,7,ITEM_WEAPON_SR_01_G02,5,22000,-2,1000,250,0,1,0,1,696,10,15,70,950,14500,3,5409,2,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,100,6,1,0,0
540348417,1879048238,1895825454,ICON_WEAPON_SR_01_G03,ICON_WEAPON_COMMON,3,5,1,7,ITEM_WEAPON_SR_01_G03,5,22000,-2,1000,250,0,1,0,1,928,10,15,70,950,14500,3,5425,3,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,500,10,1,0,0
541396993,1879048238,1895825454,ICON_WEAPON_SR_01_G04,ICON_WEAPON_COMMON,4,5,1,7,ITEM_WEAPON_SR_01_G04,5,22000,-2,1000,250,0,1,0,1,1276,10,15,70,950,14500,3,5441,4,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,1000,15,1,0,0
538255361,1879048238,1895825454,ICON_WEAPON_SR_02_G01,ICON_WEAPON_COMMON,1,5,1,7,ITEM_WEAPON_SR_02_G01,5,22000,-2,1200,275,0,1,0,1,360,10,15,70,950,13000,5,5394,1,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,25,3,1,0,0
539303937,1879048238,1895825454,ICON_WEAPON_SR_02_G02,ICON_WEAPON_COMMON,2,5,1,7,ITEM_WEAPON_SR_02_G02,5,22000,-2,1200,275,0,1,0,1,432,10,15,70,950,13000,5,5410,2,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,100,6,1,0,0
540352513,1879048238,1895825454,ICON_WEAPON_SR_02_G03,ICON_WEAPON_COMMON,3,5,1,7,ITEM_WEAPON_SR_02_G03,5,22000,-2,1200,275,0,1,0,1,576,10,15,70,950,13000,5,5426,3,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,500,10,1,0,0
541401089,1879048238,1895825454,ICON_WEAPON_SR_02_G04,ICON_WEAPON_COMMON,4,5,1,7,ITEM_WEAPON_SR_02_G04,5,22000,-2,1200,275,0,1,0,1,792,10,15,70,950,13000,5,5442,4,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,1000,15,1,0,0
538259457,1879048238,1895825454,ICON_WEAPON_SR_03_G01,ICON_WEAPON_COMMON,1,5,1,7,ITEM_WEAPON_SR_03_G01,5,22000,-2,1000,275,0,1,0,1,364,10,15,70,1050,13000,5,5395,1,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,25,3,1,0,0
539308033,1879048238,1895825454,ICON_WEAPON_SR_03_G02,ICON_WEAPON_COMMON,2,5,1,7,ITEM_WEAPON_SR_03_G02,5,22000,-2,1000,275,0,1,0,1,436,10,15,70,1050,13000,5,5411,2,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,100,6,1,0,0
540356609,1879048238,1895825454,ICON_WEAPON_SR_03_G03,ICON_WEAPON_COMMON,3,5,1,7,ITEM_WEAPON_SR_03_G03,5,22000,-2,1000,275,0,1,0,1,582,10,15,70,1050,13000,5,5427,3,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,500,10,1,0,0
541405185,1879048238,1895825454,ICON_WEAPON_SR_03_G04,ICON_WEAPON_COMMON,4,5,1,7,ITEM_WEAPON_SR_03_G04,5,22000,-2,1000,275,0,1,0,1,800,10,15,70,1050,13000,5,5443,4,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,1000,15,1,0,0
538263553,1879048238,1895825454,ICON_WEAPON_SR_04_G01,ICON_WEAPON_COMMON,1,5,1,7,ITEM_WEAPON_SR_04_G01,6,24000,-2,1000,350,0,1,0,1,210,10,15,70,250,21500,12,5396,1,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,25,3,1,0,0
539312129,1879048238,1895825454,ICON_WEAPON_SR_04_G02,ICON_WEAPON_COMMON,2,5,1,7,ITEM_WEAPON_SR_04_G02,6,24000,-2,1000,350,0,1,0,1,252,10,15,70,250,21500,12,5412,2,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,100,6,1,0,0
540360705,1879048238,1895825454,ICON_WEAPON_SR_04_G03,ICON_WEAPON_COMMON,3,5,1,7,ITEM_WEAPON_SR_04_G03,6,24000,-2,1000,350,0,1,0,1,336,10,15,70,250,21500,12,5428,3,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,500,10,1,0,0
541409281,1879048238,1895825454,ICON_WEAPON_SR_04_G04,ICON_WEAPON_COMMON,4,5,1,7,ITEM_WEAPON_SR_04_G04,6,24000,-2,1000,350,0,1,0,1,462,10,15,70,250,21500,12,5444,4,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,1000,15,1,0,0
542461953,1879048238,1895825454,ICON_WEAPON_SR_05_G05,ICON_WEAPON_COMMON,5,5,1,7,ITEM_WEAPON_SR_05_G05,5,22000,-2,1200,275,0,1,0,1,1080,10,15,70,950,13000,5,5461,5,572346369,572284929,572149761,572149762,572149763,572149764,0,0,0,572272641,572346369,572198913,0,0,5000,25,1,0,0
538316801,1879048239,1895825455,ICON_WEAPON_SG_01_G01,ICON_WEAPON_COMMON,1,6,1,1,ITEM_WEAPON_SG_01_G01,-2.5,7500,0,0,40,0,1,0,6,70,8,12,45,750,7500,5,5649,1,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,25,3,1,0,0
539365377,1879048239,1895825455,ICON_WEAPON_SG_01_G02,ICON_WEAPON_COMMON,2,6,1,1,ITEM_WEAPON_SG_01_G02,-2.5,7500,0,0,40,0,1,0,6,84,8,12,45,750,7500,5,5665,2,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,100,6,1,0,0
540413953,1879048239,1895825455,ICON_WEAPON_SG_01_G03,ICON_WEAPON_COMMON,3,6,1,1,ITEM_WEAPON_SG_01_G03,-2.5,7500,0,0,40,0,1,0,6,112,8,12,45,750,7500,5,5681,3,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,500,10,1,0,0
541462529,1879048239,1895825455,ICON_WEAPON_SG_01_G04,ICON_WEAPON_COMMON,4,6,1,1,ITEM_WEAPON_SG_01_G04,-2.5,7500,0,0,40,0,1,0,6,154,8,12,45,750,7500,5,5697,4,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,1000,15,1,0,0
538320897,1879048239,1895825455,ICON_WEAPON_SG_02_G01,ICON_WEAPON_COMMON,1,6,1,1,ITEM_WEAPON_SG_02_G01,-2.5,7500,0,0,25,0,1,0,8,52,8,12,45,750,7500,5,5650,1,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,25,3,1,0,0
539369473,1879048239,1895825455,ICON_WEAPON_SG_02_G02,ICON_WEAPON_COMMON,2,6,1,1,ITEM_WEAPON_SG_02_G02,-2.5,7500,0,0,25,0,1,0,8,63,8,12,45,750,7500,5,5666,2,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,100,6,1,0,0
540418049,1879048239,1895825455,ICON_WEAPON_SG_02_G03,ICON_WEAPON_COMMON,3,6,1,1,ITEM_WEAPON_SG_02_G03,-2.5,7500,0,0,25,0,1,0,8,84,8,12,45,750,7500,5,5682,3,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,500,10,1,0,0
541466625,1879048239,1895825455,ICON_WEAPON_SG_02_G04,ICON_WEAPON_COMMON,4,6,1,1,ITEM_WEAPON_SG_02_G04,-2.5,7500,0,0,25,0,1,0,8,115,8,12,45,750,7500,5,5698,4,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,1000,15,1,0,0
538324993,1879048239,1895825455,ICON_WEAPON_SG_03_G01,ICON_WEAPON_COMMON,1,6,1,1,ITEM_WEAPON_SG_03_G01,-2.5,8500,0,0,45,0,1,0,6,70,8,12,45,750,7500,5,5651,1,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,25,3,1,0,0
539373569,1879048239,1895825455,ICON_WEAPON_SG_03_G02,ICON_WEAPON_COMMON,2,6,1,1,ITEM_WEAPON_SG_03_G02,-2.5,8500,0,0,45,0,1,0,6,84,8,12,45,750,7500,5,5667,2,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,100,6,1,0,0
540422145,1879048239,1895825455,ICON_WEAPON_SG_03_G03,ICON_WEAPON_COMMON,3,6,1,1,ITEM_WEAPON_SG_03_G03,-2.5,8500,0,0,45,0,1,0,6,112,8,12,45,750,7500,5,5683,3,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,500,10,1,0,0
541470721,1879048239,1895825455,ICON_WEAPON_SG_03_G04,ICON_WEAPON_COMMON,4,6,1,1,ITEM_WEAPON_SG_03_G04,-2.5,8500,0,0,45,0,1,0,6,154,8,12,45,750,7500,5,5699,4,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,1000,15,1,0,0
538329089,1879048239,1895825455,ICON_WEAPON_SG_04_G01,ICON_WEAPON_COMMON,1,6,1,1,ITEM_WEAPON_SG_04_G01,-2.5,8000,0,0,40,0,1,0,8,60,8,12,45,750,7500,4,5652,1,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,25,3,1,0,0
539377665,1879048239,1895825455,ICON_WEAPON_SG_04_G02,ICON_WEAPON_COMMON,2,6,1,1,ITEM_WEAPON_SG_04_G02,-2.5,8000,0,0,40,0,1,0,8,73,8,12,45,750,7500,4,5668,2,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,100,6,1,0,0
540426241,1879048239,1895825455,ICON_WEAPON_SG_04_G03,ICON_WEAPON_COMMON,3,6,1,1,ITEM_WEAPON_SG_04_G03,-2.5,8000,0,0,40,0,1,0,8,97,8,12,45,750,7500,4,5684,3,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,500,10,1,0,0
541474817,1879048239,1895825455,ICON_WEAPON_SG_04_G04,ICON_WEAPON_COMMON,4,6,1,1,ITEM_WEAPON_SG_04_G04,-2.5,8000,0,0,40,0,1,0,8,134,8,12,45,750,7500,4,5700,4,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,1000,15,1,0,0
542527489,1879048239,1895825455,ICON_WEAPON_SG_05_G05,ICON_WEAPON_COMMON,5,6,1,1,ITEM_WEAPON_SG_05_G05,-2.5,8000,0,0,40,0,1,0,8,182,8,12,45,750,7500,4,5717,5,572350465,572284929,572153857,572153858,572153859,572153860,0,0,0,572272641,572350465,572198913,0,0,5000,25,1,0,0
