PrimaryKey,Korea,English,Japanese,Chinese,German,Spanish,Portuguese,French,Italian,Dutch,Russian,Hungarian,Greek,Turkish,Vietnamese,Malay,Indonesian
1879048396,챕터 14 - 7,Chapter 14 - 7,第14章 -  7,第14-7章,Kapitel 14 - 7,Capítulo 14 - 7,Capítulo 14 - 7,Chapitre 14 - 7,Capitolo 14 - 7,Hoofdstuk 14 - 7,Глава 14 - 7,14. fejezet - 7,Κεφάλαιο 14 - 7,Bölüm 14 - 7,Chương 14 - 7,Bab 14 - 7,Bab 14 - 7
1879048397,챕터 14 - 8,Chapter 14 - 8,第14章 -  8,第14-8章,Kapitel 14 - 8,Capítulo 14 - 8,Capítulo 14 - 8,Chapitre 14 - 8,Capitolo 14 - 8,Hoofdstuk 14 - 8,Глава 14 - 8,14. fejezet - 8,Κεφάλαιο 14 - 8,Bölüm 14 - 8,Chương 14 - 8,Bab 14 - 8,Bab 14 - 8
1879048398,챕터 15 - 1,Chapter 15 - 1,第15章-1,第15-1章,Kapitel 15 - 1,Capítulo 15 - 1,Capítulo 15 - 1,Chapitre 15 - 1,Capitolo 15 - 1,Hoofdstuk 15 - 1,Глава 15 - 1,15. fejezet - 1,Κεφάλαιο 15 - 1,Bölüm 15 - 1,Chương 15 - 1,Bab 15 - 1,Bab 15 - 1
1879048399,챕터 15 - 2,Chapter 15 - 2,第15章 -  2,第15-2章,Kapitel 15 - 2,Capítulo 15 - 2,Capítulo 15 - 2,Chapitre 15 - 2,Capitolo 15 - 2,Hoofdstuk 15 - 2,Глава 15 - 2,15. fejezet - 2,Κεφάλαιο 15 - 2,Bölüm 15 - 2,Chương 15 - 2,Bab 15 - 2,Bab 15 - 2
1879048400,챕터 15 - 3,Chapter 15 - 3,第15章 -  3,第15-3章,Kapitel 15 - 3,Capítulo 15 - 3,Capítulo 15 - 3,Chapitre 15 - 3,Capitolo 15 - 3,Hoofdstuk 15 - 3,Глава 15 - 3,15. fejezet - 3,Κεφάλαιο 15 - 3,Bölüm 15 - 3,Chương 15 - 3,Bab 15 - 3,Bab 15 - 3
1879048401,챕터 15 - 4,Chapter 15 - 4,第15章 -  4,第15-4章,Kapitel 15 - 4,Capítulo 15 - 4,Capítulo 15 - 4,Chapitre 15 - 4,Capitolo 15 - 4,Hoofdstuk 15 - 4,Глава 15 - 4,15. fejezet - 4,Κεφάλαιο 15 - 4,Bölüm 15 - 4,Chương 15 - 4,Bab 15 - 4,Bab 15 - 4
1879048402,챕터 15 - 5,Chapter 15 - 5,第15章 -  5,第15-5章,Kapitel 15 - 5,Capítulo 15 - 5,Capítulo 15 - 5,Chapitre 15 - 5,Capitolo 15 - 5,Hoofdstuk 15 - 5,Глава 15 - 5,15. fejezet - 5,Κεφάλαιο 15 - 5,Bölüm 15 - 5,Chương 15 - 5,Bab 15 - 5,Bab 15 - 5
1879048403,챕터 15 - 6,Chapter 15 - 6,第15章 -  6,第15-6章,Kapitel 15 - 6,Capítulo 15 - 6,Capítulo 15 - 6,Chapitre 15 - 6,Capitolo 15 - 6,Hoofdstuk 15 - 6,Глава 15 - 6,15. fejezet - 6,Κεφάλαιο 15 - 6,Bölüm 15 - 6,Chương 15 - 6,Bab 15 - 6,Bab 15 - 6
1879048404,챕터 15 - 7,Chapter 15 - 7,第15章 -  7,第15-7章,Kapitel 15 - 7,Capítulo 15 - 7,Capítulo 15 - 7,Chapitre 15 - 7,Capitolo 15 - 7,Hoofdstuk 15 - 7,Глава 15 - 7,15. fejezet - 7,Κεφάλαιο 15 - 7,Bölüm 15 - 7,Chương 15 - 7,Bab 15 - 7,Bab 15 - 7
1879048405,챕터 15 - 8,Chapter 15 - 8,第15章 -  8,第15-8章,Kapitel 15 - 8,Capítulo 15 - 8,Capítulo 15 - 8,Chapitre 15 - 8,Capitolo 15 - 8,Hoofdstuk 15 - 8,Глава 15 - 8,15. fejezet - 8,Κεφάλαιο 15 - 8,Bölüm 15 - 8,Chương 15 - 8,Bab 15 - 8,Bab 15 - 8
1879048406,튜토리얼,Tutorial,チュートリアル,教程,Lernprogramm,Tutorial,Tutorial,Didacticiel,Tutorial,Zelfstudie,Руководство,Oktatóanyag,Φροντιστήριο,Öğretici,Hướng dẫn,Tutorial,Tutorial
1879048407,19세기 서부 : 벌목장,19th C. Western : Lumberyard,19th C. Western：Lumberyard,C. Western 19th：伐木场,19. C. Western: Holzard,19. C. Western: Lumberyard,19º C. Western: Lumberyard,19e C. Western: cour à bois,19 ° C. Western: legname,19e C. Western: Lumberyard,19 -й C. Western: лесопись,19. C. Western: Lumberyard,19η Γ. Δυτική: ξυλεία,19. C. Western: kereste,19 C. Tây: Lumberyard,19th C. Western: Lumberyard,19 C. Barat: Lumberyard
1879048408,19세기 서부 : 야영장,19th C. Western : Campsite,19番目のC.西：キャンプ場,C. Western 19th：露营地,19. C. Western: Campingplatz,19. C. Western: campamento,19º C. Western: Campsite,19e C. Western: camping,19 ° C. Western: campeggio,19e C. Western: Camping,19 -й C. Western: Campsite,19. C. Western: kemping,19η Γ. Δυτική: κάμπινγκ,19. C. Western: Kamp alanı,19 C. Tây: Campsite,19 C. Barat: Perkhemahan,19 C. Barat: Perkemahan
1879048409,19세기 서부 : 광산,19th C. Western : Mine,19th C. Western：Mine,C. Western 19th：我的,19. C. Western: Mine,19 C. Western: mía,19º C. Western: Mina,19e C. Western: le mien,19 ° C. Western: Mine,19e C. Western: de mijne,19 -й C. Western: шахта,19. C. Western: Az enyém,19η Γ. Δυτική:,19. C. Western: Benimki,19 C. phương Tây: Của tôi,19 C. Barat: Tambang,19th C. Barat: Milikku
1879048410,19세기 서부 : 마을,19th C. Western : Village,19th C. Western：村,C. Western 19号：村庄,19. C. Western: Dorf,19 C. Western: pueblo,19º C. Western: Village,19e C. Western: Village,19 ° C. Western: villaggio,19e C. Western: Village,19 -й C. Western: деревня,19. C. Western: Village,19ος Γ. Δυτικά: Χωριό,19. C. Batı: Köy,19 C. Tây: Village,19 C. Barat: Kampung,19 C. Barat: Desa
1879048411,19세기 서부 : 살롱,19th C. Western : Sanloon,19日C.西：サンローーン,C. Western 19th：Sanloon,19. C. Western: Sanloon,19 C. Western: Sanloon,19º C. Western: Sanloon,19e C. Western: Sanloon,19 ° C. Western: Sanloon,19e C. Western: Sanloon,19 -й C. Western: Sanlloon,19. C. Western: Sanloon,19η Γ. Δυτική: Sanloon,19. C. Batı: Sanloon,Ngày 19 C. Tây: Sanloon,19 C. Barat: Sanloon,19 C. Barat: Sanloon
1879048412,유럽 서부 전선 : 상륙,Western Front in Europe : Landing,ヨーロッパの西部戦線：着陸,欧洲西部阵线：着陆,Westfront in Europa: Landung,Frente occidental en Europa: aterrizaje,Frente Ocidental na Europa: pouso,Front occidental en Europe: atterrissage,Fronte occidentale in Europa: atterraggio,Westfront in Europa: Landing,Западный фронт в Европе: посадка,Nyugati front Európában: Landing,Δυτικό μέτωπο στην Ευρώπη: προσγείωση,Avrupa'da Batı Cephesi: İniş,Mặt trận phía Tây ở Châu Âu: hạ cánh,Depan Barat di Eropah: Pendaratan,Front Barat di Eropa: Pendaratan
1879048413,유럽 서부 전선 : 참호,Western Front in Europe : Trench,ヨーロッパの西部戦線：トレンチ,欧洲西部阵线：战trench,Westfront in Europa: Graben,Frente occidental en Europa: trinchera,Frente Ocidental na Europa: trincheira,Front occidental en Europe: tranchée,Fronte occidentale in Europa: trincea,Westfront in Europa: Trench,Западный фронт в Европе: траншеи,Nyugati front Európában: árok,Δυτικό μέτωπο στην Ευρώπη: τάφρο,Avrupa'da Batı Cephesi: Hendek,Mặt trận phía Tây ở Châu Âu: Trench,Depan Barat di Eropah: Parit,Front Barat di Eropa: Parit
1879048414,유럽 서부 전선 : 진격,Western Front in Europe : Advance,ヨーロッパの西部戦線：前進,欧洲西部阵线：进步,Westfront in Europa: Fortschritt,Frente occidental en Europa: avance,Frente Ocidental na Europa: Advance,Front occidental en Europe: Advance,Fronte occidentale in Europa: anticipo,Westfront in Europa: Advance,Западный фронт в Европе: продвижение,Nyugati front Európában: Előrelépés,Δυτικό μέτωπο στην Ευρώπη: Προώθηση,Avrupa'da Batı Cephesi: Advance,Mặt trận phía Tây ở Châu Âu: Nâng cao,Depan Barat di Eropah: maju,Front Barat di Eropa: Advance
1879048415,유럽 서부 전선 : 공항,Western Front in Europe : Airport,ヨーロッパの西部戦線：空港,欧洲西部阵线：机场,Westfront in Europa: Flughafen,Frente occidental en Europa: aeropuerto,Frente Ocidental na Europa: Aeroporto,Front occidental en Europe: aéroport,Fronte occidentale in Europa: aeroporto,Westfront in Europa: luchthaven,Западный фронт в Европе: аэропорт,Nyugati front Európában: repülőtér,Δυτικό μέτωπο στην Ευρώπη: Αεροδρόμιο,Avrupa'da Batı Cephesi: Havaalanı,Mặt trận phía Tây ở Châu Âu: Sân bay,Depan Barat di Eropah: Lapangan Terbang,Front Barat di Eropa: Bandara
1879048416,유럽 서부 전선 : 폐허,Western Front in Europe : Ruins,ヨーロッパの西部戦線：遺跡,欧洲西部阵线：废墟,Westfront in Europa: Ruinen,Frente occidental en Europa: ruinas,Frente Ocidental na Europa: ruínas,Front occidental en Europe: ruines,Fronte occidentale in Europa: rovine,Westfront in Europa: ruïnes,Западный фронт в Европе: руины,Nyugati front Európában: romok,Δυτικό μέτωπο στην Ευρώπη: ερείπια,Avrupa'da Batı Cephesi: Harabeler,Mặt trận phía Tây ở Châu Âu: Ruins,Depan Barat di Eropah: Runtuhan,Front Barat di Eropa: Reruntuhan
1879048417,서부 야영장,Western Campsite,西キャンプ場,西部露营地,Westlicher Campingplatz,Camping occidental,Acampamento Ocidental,Camping Ouest,Campeggio occidentale,Westerse camping,Западный лагерь,Nyugati kemping,Δυτικό Κάμπινγκ,Batı Kamp Alanı,Khu cắm trại phía Tây,Tapak Perkhemahan Barat,Perkemahan Barat
1879048418,금광,Gole Mine,ゴール鉱山,戈勒矿,Gole Mine,Mina de Gole,Mina Gole,Mine de Gole,Gole miniera,Gole-mijn,Голе Шахта,Gole Mine,Ορυχείο Gole,Gole Madeni,Mỏ Gole,Gole Mine,Tambang Gole
1879048419,마을,Village,村,村庄,Dorf,Aldea,Vila,Village,Villaggio,Dorp,Деревня,Falu,Χωριό,Köy,Làng bản,kampung,Desa
1879048420,바,Bar,バー,酒吧,Bar,Bar,Bar,Bar,Sbarra,Bar,Бар,Rúd,Μπαρ,Çubuk,Quán ba,Bar,Batang
1879048421,숲,Forest,森,森林,Wald,Bosque,Floresta,Forêt,foresta,Woud,Лес,Erdő,Δάσος,Orman,Rừng,Hutan,Hutan
1879048422,탄창,Magazine,雑誌,杂志,Zeitschrift,Revista,Revista,Revue,Rivista,Tijdschrift,Журнал,Magazin,Περιοδικό,Dergi,Tạp chí,Majalah,Majalah
1879048423,스프링,Spring,春,春天,Frühling,Primavera,Primavera,Printemps,Primavera,Lente,Весна,Tavaszi,Ανοιξη,Bahar,Mùa xuân,Musim bunga,Musim semi
1879048424,그립,Grip,グリップ,紧握,Griff,Agarre,Pegada,Poignée,Presa,Greep,Схватить,Markolat,Λαβή,Kavramak,Nắm chặt,Cengkaman,Pegangan
1879048425,소음기,Sliencer,スリエンサー,Sliencer,Sliencer,Sliencer,Sliencer,Sliencer,Sliencer,Slinger,Скользящий,Sliencer,Σιγοβράκης,Sliencer,Sliencer,Sliencer,Sliencer
1879048426,권총 파츠 5,Pistol parts 5,ピストルパーツ5,手枪零件5,Pistolenteile 5,PISTO PISTO 5,Peças 5 da pistola,Pistolet pistolet 5,Parti di pistola 5,Pistoolonderdelen 5,Части пистолета 5,Pisztolyrészek 5,Μέρη πιστόλι 5,Tabanca parçaları 5,Súng lục Phần 5,Bahagian Pistol 5,Bagian Pistol 5
1879048427,권총 파츠 6,Pistol parts 6,ピストルパーツ6,手枪零件6,Pistolenteile 6,PISTO PISTO 6,Peças 6 da pistola,Pistoues de pistolet 6,Parti di pistola 6,Pistoolonderdelen 6,Части пистолета 6,Pisztolyrészek 6,Μέρη πιστόλι 6,Tabanca parçaları 6,Súng lục Phần 6,Bahagian Pistol 6,Bagian Pistol 6
1879048428,권총 파츠 7,Pistol parts 7,ピストル部品7,手枪零件7,Pistolenteile 7,PISTO PISTO 7,Peças 7 da pistola,Pistolet pistolet 7,Parti di pistola 7,Pistoolonderdelen 7,Части пистолета 7,Pisztolyrészek 7,Μέρη πιστόλι 7,Tabanca parçaları 7,Súng lục Phần 7,Bahagian Pistol 7,Bagian Pistol 7
1879048429,안정기,Compensator,補償器,补偿器,Kompensator,Compensador,Compensador,Compensateur,Compensatore,Compensator,Компенсатор,Kompenzátor,Ικανοποιών,Telaşçı,Người bù,Pemampas,Kompensator
1879048430,탄창,Magazine,雑誌,杂志,Zeitschrift,Revista,Revista,Revue,Rivista,Tijdschrift,Журнал,Magazin,Περιοδικό,Dergi,Tạp chí,Majalah,Majalah
1879048431,개머리판,Stock,ストック,库存,Aktie,Existencias,Estoque,Action,Azione,Voorraad,Запас,Készlet,Στοκ,Stoklamak,Cổ phần,Stok,Saham
1879048432,조준경,Iron Sight,鉄の光景,铁瞄准器,Eisenansicht,Vista de hierro,Visão de ferro,Viseuse de fer,SPEAGGIO DI FORO,IJzeren zicht,Железный взгляд,Vas látvány,Σίδερο,Demir görüş,Tầm nhìn sắt,Penglihatan besi,Penglihatan besi
1879048433,소총 파츠 5,Rifle Parts 5,ライフル部品5,步枪零件5,Gewehrteile 5,Partes de rifle 5,Peças de rifle 5,Pièces de fusil 5,Parti di fucile 5,Geweeronderdelen 5,Запчасти для винтовки 5,Puska alkatrészek 5,Μέρη τουφέκι 5,Tüfek Parçaları 5,Súng trường Phần 5,Bahagian Rifle 5,Bagian senapan 5
1879048434,소총 파츠 6,Rifle Parts 6,ライフル部品6,步枪零件6,Gewehrteile 6,Partes de rifle 6,Peças de rifle 6,Pièces de fusil 6,Parti di fucile 6,Rifle -onderdelen 6,Части винтовки 6,Puska alkatrészek 6,Μέρη τουφέκι 6,Tüfek Parçaları 6,Súng trường Phần 6,Bahagian Rifle 6,Bagian senapan 6
1879048435,소총 파츠 7,Rifle Parts 7,ライフル部品7,步枪零件7,Gewehrteile 7,Partes de rifle 7,Peças de rifle 7,Pièces de fusil 7,Parti di fucile 7,Rifle -onderdelen 7,Запчасти для винтовки 7,Puska alkatrészek 7,Μέρη τουφέκι 7,Tüfek Parçaları 7,Súng trường Bộ phận 7,Bahagian Rifle 7,Bagian senapan 7
1879048436,안전핀,Safty Pin,安全なピン,安全别针,SAFTY PIN,Alfiler,Pino seguro,Broche,Pin di sicurezza,Safe -pin,Safty Pin,Zsarnok,Πινέλο,Gaf pimi,Pin an toàn,Pin Safty,Pin aman
1879048437,폭약,Powder,粉,粉末,Pulver,Polvo,Pó,Poudre,Polvere,Poeder,Пудра,Por,Σκόνη,Pudra,Bột,Serbuk,Bubuk
1879048438,뇌관,Trigger,引き金,扳机,Auslösen,Desencadenar,Acionar,Déclenchement,Grilletto,Trekker,Курок,Indítvány,Δώσει το έναυσμα για,Tetiklemek,Cò súng,Pencetus,Pemicu
1879048439,탄체,Shell,シェル,壳,Hülse,Caparazón,Concha,Coquille,Conchiglia,Schelp,Оболочка,Héj,Κέλυφος,Kabuk,Vỏ bọc,Shell,Kerang
1879048440,폭발물 파츠 5,Explosive parts 5,爆発部品5,爆炸性零件5,Sprengstoffteile 5,Partes explosivas 5,Peças explosivas 5,Parties explosives 5,Parti esplosive 5,Explosieve delen 5,Взрывные части 5,Robbanószerek 5,Εκρηκτικά μέρη 5,Patlayıcı Parçalar 5,Phần nổ 5,Bahagian Letupan 5,BAGIAN BERBAHAN 5
1879048441,폭발물 파츠 6,Explosive parts 6,爆発部品6,爆炸性零件6,Sprengstoffteile 6,Partes explosivas 6,Peças explosivas 6,Parties explosives 6,Parti esplosive 6,Explosieve delen 6,Взрывные части 6,Robbanószerek 6,Εκρηκτικά μέρη 6,Patlayıcı Parçalar 6,Phần nổ 6,Bahagian letupan 6,BAGIAN EKSKOSIF 6
1879048442,폭발물 파츠 7,Explosive parts 7,爆発的な部品7,爆炸性零件7,Sprengstoffteile 7,Partes explosivas 7,Peças explosivas 7,Parties explosives 7,Parti esplosive 7,Explosieve delen 7,Взрывные части 7,Robbanószerek 7,Εκρηκτικά μέρη 7,Patlayıcı Parçalar 7,Phần nổ 7,Bahagian letupan 7,BAGIAN BERBAHAS 7
1879048443,안정기,Suppressor,サプレッサー,抑制器,Schalldämpfer,Supresor,Supressor,Suppresseur,Soppressore,Onderdrukker,Подавитель,Elnyomó,Καταπιεστής,Kırıcı,Người đàn áp,Penindas,Penindas
1879048444,조준경,Scope,範囲,范围,Umfang,Alcance,Escopo,Portée,Scopo,Domein,Объем,Hatókör,Πεδίο εφαρμογής,Kapsam,Phạm vi,Skop,Cakupan
1879048445,개머리판,Stock,ストック,库存,Aktie,Existencias,Estoque,Action,Azione,Voorraad,Запас,Készlet,Στοκ,Stoklamak,Cổ phần,Stok,Saham
1879048446,양각대,Bipod,バイポッド,双足,Bipod,Bípode,Bipod,Bipode,Bipode,Bipod,Бипод,Kétlábú állvány,Διπλωδών,Bipod,Bipod,Bipod,Bipod
1879048447,저격총 파츠 5,Sniper gun parts 5,スナイパーガンパーツ5,狙击枪零件5,Scharfschützen -Waffen -Teile 5,Partes de arma de francotirador 5,Peças de armas de atirador 5,Sniper Gun Parts 5,Sniper Pun Parti 5,Sluipschutterpistoolonderdelen 5,Снайперские части оружия 5,Sniper pisztoly részek 5,Μέρη πυροβόλων όπλων 5,Keskin nişancı tabancası parçaları 5,Súng bắn tỉa Phần 5,Bahagian pistol sniper 5,Sniper Gun Parts 5
1879048448,저격총 파츠 6,Sniper gun parts 6,スナイパーガンパーツ6,狙击枪零件6,Scharfschützen -Waffen -Teile 6,Partes de arma de francotirador 6,Peças de armas de atirador 6,Parties du pistolet de tireur d'élite 6,Sniper Pun Parti 6,Sniper -pistoolonderdelen 6,Снайперские части оружия 6,Sniper pisztoly részek 6,Μέρη πυροβόλων όπλων 6,Keskin Nişancı Tabancası Parçalar 6,Súng bắn tỉa Phần 6,Bahagian pistol penembak tepat 6,Part Gun Sniper 6
1879048449,저격총 파츠 7,Sniper gun parts 7,スナイパーガンパーツ7,狙击枪零件7,Scharfschützen -Waffen -Teile 7,Partes de arma de francotirador 7,Peças de armas de atirador 7,Sniper Gun Parts 7,Sniper Gun Parti 7,Sniper -pistoolonderdelen 7,Снайперские части оружия 7,Sniper pisztoly 7. rész 7,Μέρη πυροβόλων όπλων 7,Keskin nişancı tabancası parçaları 7,Súng bắn tỉa Phần 7,Bahagian pistol sniper 7,Part Gun Sniper 7
1879048450,그립,Grip,グリップ,紧握,Griff,Agarre,Pegada,Poignée,Presa,Greep,Схватить,Markolat,Λαβή,Kavramak,Nắm chặt,Cengkaman,Pegangan
1879048451,탄 홀더,Shell Holder,シェルホルダー,外壳支架,Muschelhalter,Bosquejo,Porta -casca,Porte-coque,Supporto a guscio,Shellhouder,Держатель раковины,Kagyló,Κάτοχος κελύφους,Kabuklu tutucu,Người giữ vỏ,Pemegang shell,Pemegang shell
1879048452,개머리판,Stock,ストック,库存,Aktie,Existencias,Estoque,Action,Azione,Voorraad,Запас,Készlet,Στοκ,Stoklamak,Cổ phần,Stok,Saham
1879048453,몸체,Receiver,受信機,接收者,Empfänger,Receptor,Receptor,Destinataire,Ricevitore,Ontvanger,Получатель,Vevő,Δέκτης,Alıcı,Người nhận,Penerima,Penerima
1879048454,산탄총 파츠 5,Santo gun parts 5,サントガンパーツ5,圣托枪零件5,Santo -Waffen Teile 5,Partes de pistola Santo 5,Santo Peças 5,Santo Gun Parts 5,SANTO GUN PARTI 5,Santo -pistoolonderdelen 5,Санто -пистолетные части 5,Santo Gun részek 5,Μέρη πυροβόλων όπλων Santo 5,Santo Gun Parts 5,Santo Gun Parts 5,Bahagian pistol santo 5,Santo Gun Parts 5
1879048455,산탄총 파츠 6,Santo Gun parts 6,サントガンパーツ6,圣托枪零件6,Santo -Waffen -Teile 6,Partes de pistola santo 6,Santo Peças 6,Santo Gun Parts 6,Santo Gun Parti 6,Santo -pistoolonderdelen 6,Санто -пистолетные части 6,Santo Gun részek 6,Santo Gun Parts 6,Santo Gun Parts 6,Santo Gun Parts 6,Bahagian pistol santo 6,Santo Gun Parts 6
1879048456,산탄총 파츠 7,Santo Gun parts 7,サントガンパーツ7,Santo Gun零件7,Santo -Waffen -Teile 7,Partes de pistola santo 7,Santo Peças 7,Santo Gun Parts 7,SANTO GUN PARTI 7,Santo -pistoolonderdelen 7,Санто -пистолетные части 7,Santo Gun részek 7,Santo Gun Parts 7,Santo Gun Parts 7,Santo Gun Parts 7,Bahagian pistol santo 7,Santo Gun Parts 7
1879048457,제작,Craft,クラフト,工艺,Handwerk,Artesanía,Arte,Artisanat,Mestiere,Ambacht,Ремесло,Hajó,Σκάφος,Zanaat,Thủ công,Kraf,Keahlian
1879048458,업그레이드,Upgrade,アップグレード,升级,Aktualisierung,Mejora,Atualizar,Mise à niveau,Aggiornamento,Upgrade,Обновление,Frissítés,Αναβαθμίζω,Güncelleme,Nâng cấp,Naik taraf,Meningkatkan
1879048459,합성,Fuse,ヒューズ,保险丝,Sicherung,Fusible,Fusível,Fusible,Fusibile,Samensmelten,Предохранитель,Biztosíték,Ασφάλεια ηλεκτρική,Sigorta,Cầu chì,Fuse,Sekering
1879048460,<color=#"9BA8B0">일반</color> 무기 부품,<color=#"9ba8b0"> Common </color> Weapon Parts,<色=＃ "9ba8b0"> common </color>パーツ,<color =＃“ 9ba8b0”> common </color>零件,<color =#"9ba8b0"> Common </color> Teile,<color =#"9BA8B0"> Piezas comunes </color>,<color =#"9Ba8b0"> Common </ro Color> partes,<color = # "9ba8b0"> parties communes </oral>,<color =#"9Ba8b0"> parti comuni </ color>,<color =#"9ba8b0"> gemeenschappelijke </kleur> onderdelen,<color =#"9ba8b0"> Common </color> детали,<color =#"9ba8b0"> common </cole> alkatrészek,<color =#"9ba8b0"> κοινά μέρη </color>,<Color =#"9BA8B0"> Ortak </sore> Parçalar,<color =#"9ba8b0"> các bộ phận phổ biến </color>,<color =#"9BA8B0"> bahagian biasa </color>,<color =#"9ba8b0"> Common </olol> Bagian
1879048461,<color=#"47E261">고급</color> 무기 부품,<color=#"47E261"> Uncommon </color> Weapon Parts,<color =＃ "47e261"> conmomon </color>パーツ,<color =＃“ 47E261”>罕见的</color>零件,<color =#"47e261"> ungewöhnlich </color> Teile,<color =#"47E261"> Piezas poco comunes </ color>,<color =#"47E261"> Partes incomuns </ro Color>,<color = # "47E261"> Pièces inhabituelles </oral>,<color =#"47e261"> parti non comuni </ color>,<color =#"47e261"> Uncommon </ Color> onderdelen,<color =#"47e261"> необычные </color> детали,<color =#"47e261"> ritka </cole> alkatrészek,<color =#"47E261"> Uncommon </color>,<color =#"47E261"> nadir </sore> parçalar,<color =#"47E261"> Các bộ phận không phổ biến </color>,<color =#"47e261"> bahagian tidak biasa </color>,<color =#"47e261"> Jarang </color> Bagian
1879048462,<color=#"FFF51C">우수</color> 무기 부품,<color=#"FFF51C"> Exceptional </color> Weapon Parts,<色=＃ "fff51c">例外的な</color>パーツ,<color =＃“ fff51c”>异常</color>零件,<color =#"fff51c"> außergewöhnliche </color> Teile,<color =#"FFF51C"> Piezas excepcionales </color>,<color =#"fff51c"> peças excepcionais </ro Color>,<color = # "FFF51C"> Pièces exceptionnelles </ Color>,<color =#"fff51c"> parti eccezionali </ color>,<color =#"fff51c"> uitzonderlijk </corder> onderdelen,<color =#"fff51c"> исключительные </color> детали,<color =#"fff51c"> kivételes </cole> alkatrészek,<color =#"fff51c"> Εξαιρετικά μέρη </color>,<color =#"fff51c"> Olağanüstü </sore> Parçalar,<color =#"FFF51C"> Các bộ phận </color> đặc biệt,<color =#"fff51c"> bahagian luar biasa </color>,<color =#"fff51c"> bagian yang luar biasa </olor>
1879048463,<color=#"4295E7">희귀</color> 무기 부품,<color=#"4295E7"> Rare </color> Weapon Parts,<色=＃ "4295e7">レア</color>パーツ,<color =＃“ 4295e7”>稀有</color>零件,<color =#"4295e7"> Seltene </color> Teile,<color =#"4295e7"> Piezas raras </color>,<color =#"4295e7"> peças raras </color>,<color = # "4295e7"> Pièces rares </oral>,<color =#"4295e7"> parti rare </ color>,<color =#"4295e7"> zeldzame </kleur> onderdelen,<color =#"4295e7"> редкие </color> детали,<color =#"4295e7"> ritka </cole> alkatrészek,<color =#"4295e7"> σπάνια </color> μέρη,<color =#"4295e7"> nadir </sore> parçalar,<color =#"4295e7"> các bộ phận hiếm </color>,<color =#"4295e7"> Rare </color> bahagian,<color =#"4295e7"> Rare </olol> Bagian
1879048464,<color=#"9BA8B0">일반</color> 장비 부품,<color=#"9ba8b0"> Common </color> Gear Parts,<color=#"9ba8b0"> 共通 </color> ギアパーツ,<color=#"9ba8b0">常见</color>齿轮零件,<color=#"9ba8b0">Gemeinsame </color> Ausrüstungsteile,<color=#"9ba8b0"> Piezas de engranaje comunes </color>,<color=#"9ba8b0"> Peças de engrenagem </color> comuns,<color=#"9ba8b0"> Pièces d'engrenage </color> communes,<color=#"9ba8b0"> Parti comuni </color> dell'equipaggiamento,<color=#"9ba8b0"> Algemene </color> tandwielonderdelen,<color=#"9ba8b0"> Общие </color> Детали снаряжения,<color=#"9ba8b0"> Gyakori </color> fogaskerék-alkatrészek,<color=#"9ba8b0"> Κοινά </color> εξαρτήματα μετάδοσης,<color=#"9ba8b0"> Yaygın </color> Dişli Parçaları,<color=#"9ba8b0"> Các bộ phận bánh răng </color> thông dụng,<color=#"9ba8b0"> Bahagian Gear </color> Biasa,<color=#"9ba8b0"> Suku Cadang Umum </color>
1879048465,<color=#"47E261">고급</color> 장비 부품,<color=#"47E261"> Uncommon </color> Gear Parts,<color=#"47E261"> アンコモン </color> 歯車パーツ,<color=#"47E261">不常见</color>齿轮零件,<color=#"47E261">Ungewöhnlich</color> Getriebeteile,<color=#"47E261"> Poco comunes </color> Piezas de engranaje,<color=#"47E261"> Peças de engrenagem </color> incomuns,<color="47E261"> Peu commun </color> Pièces d'équipement,Parti di equipaggiamento <color=#"47E261"> non comuni </color>,<color=#"47E261"> Soms </color> tandwielonderdelen,<color=#"47E261"> Необычные </color> детали снаряжения,<color=#"47E261"> Nem gyakori </color> hajtómű-alkatrészek,<color=#"47E261"> Ασυνήθιστα </color> ανταλλακτικά μετάδοσης,<color=#"47E261"> Yaygın Olmayan </color> Dişli Parçaları,<color=#"47E261"> Bộ phận bánh răng không phổ biến </color>,<color=#"47E261"> Luar Biasa </color> Bahagian Gear,<color=#"47E261"> Suku Cadang Roda Gigi </color> yang Jarang
1879048466,<color=#"FFF51C">우수</color> 장비 부품,<color=#"FFF51C"> Exceptional </color> Gear Parts,<color=#"FFF51C"> 優れた </color> ギアパーツ,<color=#"FFF51C">卓越的</color>齿轮零件,<color=#"FFF51C"> Außergewöhnliche </color> Ausrüstungsteile,<color=#"FFF51C"> Piezas de engranaje excepcionales </color>,<color=#"FFF51C"> Peças de engrenagem </color> excepcionais,<color=#"FFF51C"> Pièces d'équipement exceptionnelles </color>,<color=#"FFF51C"> Parti di equipaggiamento </color> eccezionali,<color=#"FFF51C"> Uitzonderlijke </color> tandwielonderdelen,<color=#"FFF51C"> Исключительные </color> детали снаряжения,<color=#"FFF51C"> Kivételes </color> hajtómű-alkatrészek,<color=#"FFF51C"> Εξαιρετικά </color> ανταλλακτικά μετάδοσης,<color=#"FFF51C"> Olağanüstü </color> Dişli Parçaları,<color=#"FFF51C"> Bộ phận bánh răng </color> đặc biệt,<color=#"FFF51C"> Bahagian Gear </color> Luar Biasa,<color=#"FFF51C"> Suku Cadang Roda Gigi </color> yang Luar Biasa
